CustomerID,Churn,Recency,Frequency,TotalSpent,AvgOrderValue,UniqueProducts,TotalItems,AvgDaysBetweenPurchases,AvgBasketSize,StdBasketSize,MaxBasketSize,PreferredDay,PreferredHour,CountryDiversity,CustomerLifetimeDays,PurchaseVelocity,Purchases_Last30Days,Purchases_Last60Days,Purchases_Last90Days,ProductDiversityScore,TotalUniqueProducts,AvgPricePreference,StdPricePreference,MinPrice,MaxPrice,AvgQuantityPerOrder,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,CustomerSegment
14986,0,127,1,265.68,5.535,48,164,0.0,164.0,54.98679368175796,164,6,15,1,0,1.0,0.0,0.0,0.0,1.0,48,2.1618749999999998,1.3714841413592793,0.85,6.75,164.0,1,2,2,5,At Risk
14988,0,27,2,434.74,7.763214285714286,50,310,0.3090909090909091,155.0,118.79393923933998,239,4,13,1,17,0.1111111111111111,1.0,2.0,2.0,0.8928571428571429,50,1.9476785714285716,1.1726861024183732,0.25,4.95,155.0,3,3,3,9,Loyal
14989,1,104,1,277.1,17.31875,16,194,0.0,194.0,54.98679368175796,194,1,10,1,0,1.0,0.0,0.0,0.0,1.0,16,2.0625,1.6345743584595145,0.55,6.75,194.0,1,2,2,5,At Risk
14990,1,55,2,191.57,4.78925,39,121,3.0256410256410255,60.5,6.363961030678928,65,1,13,1,118,0.01680672268907563,0.0,1.0,1.0,0.975,39,1.8927500000000002,1.1944035900387424,0.42,4.95,60.5,2,3,2,7,Potential
14993,1,6,1,36.13,3.6130000000000004,9,21,0.0,21.0,54.98679368175796,21,1,12,1,0,1.0,1.0,1.0,1.0,0.9,9,1.714,1.6418363702472507,0.65,5.95,21.0,4,2,1,7,Potential
14994,0,31,2,346.44,2.9359322033898305,104,212,0.2905982905982906,106.0,43.840620433565945,137,4,14,1,34,0.05714285714285714,0.0,1.0,2.0,0.8813559322033898,104,1.9478813559322032,1.4531862144396577,0.21,7.49,106.0,3,3,2,8,Loyal
14997,1,98,1,187.2,18.72,10,192,0.0,192.0,54.98679368175796,192,0,12,1,0,1.0,0.0,0.0,0.0,1.0,10,0.99,0.23190036174568116,0.65,1.25,192.0,1,2,1,4,At Risk
14998,0,48,1,35.89,5.127142857142857,7,7,0.0,7.0,54.98679368175796,7,1,16,1,0,1.0,0.0,1.0,1.0,1.0,7,5.127142857142857,2.0551538002926066,1.95,7.49,7.0,2,2,1,5,At Risk
14999,1,35,1,116.73,14.59125,8,87,0.0,87.0,54.98679368175796,87,0,10,1,0,1.0,0.0,1.0,1.0,1.0,8,2.04625,1.6343101427994455,0.42,4.95,87.0,3,2,1,6,Potential
15002,0,103,3,1391.17,9.936928571428572,103,816,0.2589928057553957,272.0,54.58021619598075,305,1,11,1,36,0.08108108108108109,0.0,0.0,0.0,0.7357142857142858,103,2.303642857142857,1.4380908660989562,0.29,6.75,272.0,1,4,4,9,Loyal
15003,0,69,5,732.1,2.952016129032258,198,373,0.2145748987854251,74.6,48.309419371381395,160,1,11,1,55,0.08928571428571429,0.0,0.0,1.0,0.7983870967741935,198,2.087217741935484,1.339173985911558,0.29,7.49,74.6,2,4,3,9,Loyal
15005,0,11,14,2958.71,5.1907192982456145,273,1774,0.28822495606326887,126.71428571428571,37.35161117198102,183,3,14,1,169,0.08235294117647059,2.0,5.0,8.0,0.4789473684210526,273,2.1780350877192984,1.4569322799507431,0.1,7.49,126.71428571428571,4,4,4,12,Champions
15012,0,19,1,153.11,2.5518333333333336,59,114,0.0,114.0,54.98679368175796,114,2,11,1,0,1.0,1.0,1.0,1.0,0.9833333333333333,59,1.8413333333333335,1.4264979835860763,0.21,7.49,114.0,4,2,1,7,Potential
15013,0,4,7,941.98,4.686467661691542,107,746,0.57,106.57142857142857,55.632296204204806,197,6,11,1,116,0.05982905982905983,1.0,3.0,4.0,0.5323383084577115,107,1.6355223880597016,1.1518632083482263,0.21,5.45,106.57142857142857,4,4,4,12,Champions
15015,0,4,11,1574.76,7.1906849315068495,127,1081,0.7293577981651376,98.27272727272727,70.43733514137358,231,2,19,1,164,0.06666666666666667,1.0,3.0,6.0,0.5799086757990868,127,1.8041552511415526,1.2099664843365343,0.42,7.49,98.27272727272727,4,4,4,12,Champions
15022,1,120,1,117.85000000000001,6.932352941176471,17,49,0.0,49.0,54.98679368175796,49,6,16,1,0,1.0,0.0,0.0,0.0,1.0,17,2.76764705882353,1.5737039485389426,0.85,4.95,49.0,1,2,1,4,At Risk
15023,0,14,4,1354.07,7.607134831460674,137,654,0.5706214689265536,163.5,89.90921346929171,246,2,13,1,102,0.038834951456310676,2.0,2.0,3.0,0.7696629213483146,137,2.7311797752808986,2.0098815945212865,0.29,7.49,163.5,4,4,4,12,Champions
15025,1,11,1,467.68,7.543225806451613,62,304,0.0,304.0,54.98679368175796,304,3,13,1,0,1.0,1.0,1.0,1.0,1.0,62,2.290161290322581,1.3132383848815024,0.42,4.95,304.0,4,2,3,9,Loyal
15027,0,6,4,755.21,22.885151515151517,28,377,1.84375,94.25,114.97934597135261,244,3,14,1,60,0.06557377049180328,3.0,3.0,4.0,0.8484848484848485,28,3.2915151515151515,2.4946080869699268,0.42,7.49,94.25,4,4,3,11,Champions
15029,1,62,1,208.20000000000002,26.025000000000002,8,104,0.0,104.0,54.98679368175796,104,1,12,1,0,1.0,0.0,0.0,1.0,1.0,8,2.01875,0.6261774622946074,1.25,2.95,104.0,2,2,2,6,Potential
15030,0,74,2,461.98,65.99714285714286,6,90,2.3333333333333335,45.0,21.213203435596427,60,3,17,1,14,0.13333333333333333,0.0,0.0,2.0,0.8571428571428571,6,5.22,2.0175810599163877,2.1,7.49,45.0,2,3,3,8,Loyal
15031,0,21,6,1477.04,8.488735632183907,111,732,0.8728323699421965,122.0,48.187135212627034,210,3,19,1,152,0.0392156862745098,1.0,2.0,2.0,0.6379310344827587,111,2.3361494252873563,1.6001389392617957,0.42,7.49,122.0,3,4,4,11,Champions
15032,0,46,2,66.7,11.116666666666667,6,46,25.0,23.0,1.4142135623730951,24,3,14,1,125,0.015873015873015872,0.0,1.0,1.0,1.0,6,1.9666666666666668,1.9579751445477205,0.85,5.95,23.0,2,3,1,6,Potential
15034,0,20,1,485.09,7.349848484848485,62,381,0.0,381.0,54.98679368175796,381,1,13,1,0,1.0,1.0,1.0,1.0,0.9393939393939394,62,1.7763636363636366,1.6356637197773274,0.21,7.49,381.0,3,2,3,8,Loyal
15039,0,7,15,1583.31,9.480898203592814,113,637,0.9518072289156626,42.46666666666667,19.529708748712146,74,0,11,1,165,0.09036144578313253,3.0,5.0,8.0,0.6766467065868264,113,2.821736526946108,1.7106153271947633,0.42,7.49,42.46666666666667,4,4,4,12,Champions
15044,0,49,7,3362.0,16.894472361809044,113,1045,0.5858585858585859,149.28571428571428,59.83509083504508,247,2,11,1,116,0.05982905982905983,0.0,1.0,1.0,0.5678391959798995,113,4.014472361809045,2.157580153593782,0.42,7.49,149.28571428571428,2,4,4,10,Champions
15046,0,29,6,956.96,7.594920634920635,97,475,0.848,79.16666666666667,44.88392436793675,142,3,12,1,107,0.05555555555555555,1.0,2.0,3.0,0.7698412698412699,97,2.610238095238095,1.8423495712967028,0.42,7.49,79.16666666666667,3,4,4,11,Champions
15051,0,104,2,632.32,15.055238095238096,38,330,1.853658536585366,165.0,72.12489168102785,216,1,13,1,76,0.025974025974025976,0.0,0.0,0.0,0.9047619047619048,38,2.7057142857142855,1.7786842805947445,0.42,6.95,165.0,1,3,3,7,Potential
15055,0,36,2,323.67,4.623857142857143,66,146,1.8695652173913044,73.0,24.041630560342615,90,2,15,1,129,0.015384615384615385,0.0,1.0,1.0,0.9428571428571428,66,2.576714285714286,1.3874799608722088,0.42,6.95,73.0,3,3,2,8,Loyal
15057,0,68,2,780.84,30.032307692307693,24,324,4.32,162.0,90.50966799187809,226,2,11,1,108,0.01834862385321101,0.0,0.0,1.0,0.9230769230769231,24,2.8053846153846154,1.5287229461723424,0.85,5.95,162.0,2,3,3,8,Loyal
15058,0,35,2,322.55,17.919444444444444,14,167,3.5294117647058822,83.5,34.64823227814083,108,0,10,1,60,0.03278688524590164,0.0,1.0,1.0,0.7777777777777778,14,2.5555555555555554,1.3694018540620196,1.25,5.95,83.5,3,3,2,8,Loyal
15059,0,43,5,870.3100000000001,6.172411347517731,104,439,0.9428571428571428,87.8,18.240065789355036,115,6,12,1,133,0.03731343283582089,0.0,1.0,1.0,0.7375886524822695,104,2.4402836879432623,1.4252668638651564,0.29,6.75,87.8,3,4,4,11,Champions
15061,0,13,12,2080.86,77.06888888888889,16,529,6.3076923076923075,44.083333333333336,29.3457704350089,126,2,12,1,168,0.07100591715976332,2.0,5.0,5.0,0.5925925925925926,16,4.052222222222222,1.9728334432667636,1.06,6.35,44.083333333333336,4,4,4,12,Champions
15062,0,53,1,564.4300000000001,14.85342105263158,38,349,0.0,349.0,54.98679368175796,349,3,15,1,0,1.0,0.0,1.0,1.0,1.0,38,2.883947368421053,1.768305861206333,0.42,6.75,349.0,2,2,3,7,Potential
15064,0,18,2,468.73,14.6478125,32,293,4.548387096774194,146.5,36.062445840513924,172,1,10,1,141,0.014084507042253521,1.0,1.0,1.0,1.0,32,2.430625,1.7734746967464747,0.42,6.95,146.5,4,3,3,10,Champions
15067,0,50,1,454.0,16.814814814814813,27,272,0.0,272.0,54.98679368175796,272,6,15,1,0,1.0,0.0,1.0,1.0,1.0,27,2.064814814814815,1.3178373028166857,0.85,4.95,272.0,2,2,3,7,Potential
15068,0,64,1,238.57,4.417962962962963,52,164,0.0,164.0,54.98679368175796,164,6,13,1,0,1.0,0.0,0.0,1.0,0.9629629629629629,52,1.766851851851852,1.306960789748454,0.29,5.95,164.0,2,2,2,6,Potential
15070,1,34,2,566.15,20.219642857142855,23,297,4.925925925925926,148.5,31.81980515339464,171,1,15,1,133,0.014925373134328358,0.0,1.0,1.0,0.8214285714285714,23,2.7839285714285715,1.701309602946908,0.65,6.75,148.5,3,3,3,9,Loyal
15071,0,13,1,143.54000000000002,15.948888888888892,9,60,0.0,60.0,54.98679368175796,60,1,12,1,0,1.0,1.0,1.0,1.0,1.0,9,2.7155555555555555,1.0353394505077926,1.65,4.25,60.0,4,2,1,7,Potential
15073,0,39,2,530.58,15.159428571428572,34,393,2.5,196.5,70.0035713374682,246,2,8,1,85,0.023255813953488372,0.0,1.0,1.0,0.9714285714285714,34,1.7268571428571429,1.3866204608763741,0.55,6.35,196.5,3,3,3,9,Loyal
15077,0,173,1,749.2800000000001,44.07529411764706,17,216,0.0,216.0,54.98679368175796,216,2,17,1,0,1.0,0.0,0.0,0.0,1.0,17,3.6482352941176472,2.0259696298751546,0.42,5.95,216.0,1,2,3,6,Potential
15078,0,5,7,3155.42,21.17731543624161,45,1559,1.1486486486486487,222.71428571428572,52.46177746929754,262,1,13,1,173,0.040229885057471264,2.0,3.0,4.0,0.30201342281879195,45,2.873557046979866,2.119332210551973,0.55,7.49,222.71428571428572,4,4,4,12,Champions
15079,0,69,3,1132.28,19.191186440677967,55,567,1.8103448275862069,189.0,137.43725841270262,302,1,13,1,105,0.02830188679245283,0.0,0.0,1.0,0.9322033898305084,55,2.4998305084745764,1.7119765663935858,0.55,7.49,189.0,2,4,4,10,Champions
15082,1,111,1,93.35000000000001,15.558333333333335,6,43,0.0,43.0,54.98679368175796,43,1,10,1,0,1.0,0.0,0.0,0.0,1.0,6,2.2416666666666667,0.7002975558051499,1.25,2.95,43.0,1,2,1,4,At Risk
15084,0,88,1,146.85000000000002,24.475000000000005,6,63,0.0,63.0,54.98679368175796,63,3,10,1,0,1.0,0.0,0.0,1.0,1.0,6,2.658333333333333,2.379885851604372,0.65,6.36,63.0,2,2,1,5,At Risk
15085,1,172,1,347.54,38.61555555555556,9,169,0.0,169.0,54.98679368175796,169,3,11,1,0,1.0,0.0,0.0,0.0,1.0,9,2.3233333333333333,1.0847004194707404,0.42,3.75,169.0,1,2,2,5,At Risk
15086,1,7,2,218.53,19.866363636363637,10,95,6.0,47.5,2.1213203435596424,49,2,13,1,60,0.03278688524590164,1.0,1.0,2.0,0.9090909090909091,10,2.8854545454545457,1.8347826227450688,0.85,6.95,47.5,4,3,2,9,Loyal
15091,1,117,2,467.3,18.692,25,202,0.0,101.0,18.384776310850235,114,2,11,1,0,2.0,0.0,0.0,0.0,1.0,25,2.9976,1.84399539044977,0.42,6.95,101.0,1,3,3,7,Potential
15093,0,39,5,2370.72,22.578285714285713,66,1710,1.2884615384615385,342.0,250.58431714694356,755,1,14,1,135,0.03676470588235294,0.0,1.0,2.0,0.6285714285714286,66,1.9092380952380952,1.9046222597620117,0.42,6.75,342.0,3,4,4,11,Champions
15094,0,87,1,50.0,16.666666666666668,3,16,0.0,16.0,54.98679368175796,16,4,12,1,0,1.0,0.0,0.0,1.0,1.0,3,3.25,0.8888194417315589,2.55,4.25,16.0,2,2,1,5,At Risk
15095,0,39,2,362.45,15.102083333333333,23,205,3.9130434782608696,102.5,31.81980515339464,125,3,9,1,90,0.02197802197802198,0.0,1.0,1.0,0.9583333333333334,23,2.1770833333333335,1.170189427871167,0.85,4.95,102.5,3,3,2,8,Loyal
15097,1,26,2,268.62,7.461666666666667,35,121,0.0,60.5,77.07463914933368,115,2,14,1,0,2.0,2.0,2.0,2.0,0.9722222222222222,35,2.988055555555556,1.7460057591861236,0.42,6.75,60.5,3,3,2,8,Loyal
15100,0,144,1,137.70000000000002,22.950000000000003,6,54,0.0,54.0,54.98679368175796,54,3,14,1,0,1.0,0.0,0.0,0.0,1.0,6,3.1999999999999997,1.940876090841453,1.25,6.95,54.0,1,2,1,4,At Risk
15101,0,33,1,122.95,15.36875,8,63,0.0,63.0,54.98679368175796,63,2,15,1,0,1.0,0.0,1.0,1.0,1.0,8,2.6625,1.5688371489737232,1.25,5.45,63.0,3,2,1,6,Potential
15105,0,69,1,298.58,15.714736842105262,19,180,0.0,180.0,54.98679368175796,180,1,12,1,0,1.0,0.0,0.0,1.0,1.0,19,2.393157894736842,1.6955335202020205,0.42,5.95,180.0,2,2,2,6,Potential
15109,1,22,2,373.35,21.961764705882356,16,113,9.75,56.5,17.67766952966369,69,6,13,1,156,0.012738853503184714,1.0,1.0,1.0,0.9411764705882353,16,4.070588235294117,1.5620558192180396,1.45,6.75,56.5,3,3,3,9,Loyal
15111,0,35,1,201.41,15.493076923076924,13,109,0.0,109.0,54.98679368175796,109,0,13,1,0,1.0,0.0,1.0,1.0,1.0,13,3.6553846153846155,2.5764821475046666,0.42,7.49,109.0,3,2,2,7,Potential
15112,1,54,1,99.0,19.8,5,30,0.0,30.0,54.98679368175796,30,2,14,1,0,1.0,0.0,1.0,1.0,1.0,5,4.07,2.019158240455661,1.25,5.95,30.0,2,2,1,5,At Risk
15115,1,175,1,191.74,13.695714285714287,14,88,0.0,88.0,54.98679368175796,88,0,11,1,0,1.0,0.0,0.0,0.0,1.0,14,2.8485714285714288,1.6458846447233975,0.85,5.95,88.0,1,2,2,5,At Risk
15117,0,77,2,331.85,13.827083333333334,22,309,0.0,154.5,74.24621202458749,207,0,13,1,0,2.0,0.0,0.0,2.0,0.9166666666666666,22,1.5458333333333334,1.0729800705903432,0.55,4.95,154.5,2,3,2,7,Potential
15122,0,27,2,938.12,16.45824561403509,51,446,0.625,223.0,57.982756057296896,264,1,14,1,35,0.05555555555555555,1.0,1.0,2.0,0.8947368421052632,51,2.9194736842105264,1.9143876501868609,0.55,7.49,223.0,3,3,4,10,Champions
15123,0,76,1,354.65999999999997,15.419999999999998,23,334,0.0,334.0,54.98679368175796,334,1,9,1,0,1.0,0.0,0.0,1.0,1.0,23,1.2708695652173914,0.8976125558364572,0.42,3.75,334.0,2,2,2,6,Potential
15124,0,94,1,108.13,21.625999999999998,5,35,0.0,35.0,54.98679368175796,35,4,10,1,0,1.0,0.0,0.0,0.0,1.0,5,5.678,2.4254731497173907,1.45,7.49,35.0,1,2,1,4,At Risk
15125,0,32,3,2085.26,45.33173913043479,40,780,0.6222222222222222,260.0,125.86103447850729,341,2,13,1,28,0.10344827586206896,0.0,1.0,3.0,0.8695652173913043,40,3.021086956521739,2.1248855951016585,0.42,6.95,260.0,3,4,4,11,Champions
15126,0,130,1,192.45,19.244999999999997,10,121,0.0,121.0,54.98679368175796,121,3,17,1,0,1.0,0.0,0.0,0.0,1.0,10,2.115,1.559923431169335,0.65,4.95,121.0,1,2,2,5,At Risk
15129,0,25,3,787.9,29.18148148148148,24,418,1.0384615384615385,139.33333333333334,45.489925624618614,190,3,17,1,27,0.10714285714285714,1.0,3.0,3.0,0.8888888888888888,24,1.885185185185185,1.358365449780248,0.85,5.95,139.33333333333334,3,4,3,10,Champions
15137,0,123,1,188.76,17.16,11,168,0.0,168.0,54.98679368175796,168,3,15,1,0,1.0,0.0,0.0,0.0,1.0,11,1.2554545454545456,0.48214860025439543,0.42,2.1,168.0,1,2,2,5,At Risk
15141,0,21,3,538.23,16.8196875,32,369,1.3548387096774193,123.0,52.73518749374084,162,0,13,1,42,0.06976744186046512,2.0,2.0,3.0,1.0,32,1.9615625,1.2166402955972515,0.42,4.95,123.0,3,4,3,10,Champions
15144,0,47,3,1519.8,60.792,19,300,5.083333333333333,100.0,14.422205101855956,112,2,15,1,122,0.024390243902439025,0.0,1.0,1.0,0.76,19,5.19,1.7286796502919022,1.95,6.75,100.0,2,4,4,10,Champions
15149,1,20,3,570.36,16.77529411764706,34,230,2.1818181818181817,76.66666666666667,28.936712552280937,110,1,11,1,72,0.0410958904109589,1.0,1.0,1.0,1.0,34,3.5358823529411763,2.1483469581067247,0.55,7.49,76.66666666666667,3,4,3,10,Champions
15152,1,144,1,518.14,17.86689655172414,29,290,0.0,290.0,54.98679368175796,290,3,15,1,0,1.0,0.0,0.0,0.0,1.0,29,1.956551724137931,1.1998877205271836,0.42,4.95,290.0,1,2,3,6,Potential
15157,1,12,2,331.64,20.7275,16,260,10.6,130.0,70.71067811865476,180,2,13,1,159,0.0125,1.0,1.0,1.0,1.0,16,1.46625,0.601973144472963,0.38,2.1,130.0,4,3,2,9,Loyal
15162,1,174,1,215.4,21.54,10,64,0.0,64.0,54.98679368175796,64,1,13,1,0,1.0,0.0,0.0,0.0,1.0,10,3.6700000000000004,1.2559193180030848,0.85,4.95,64.0,1,2,2,5,At Risk
15164,0,55,2,389.66,3.9359595959595963,93,205,0.7857142857142857,102.5,20.506096654409877,117,1,13,1,77,0.02564102564102564,0.0,1.0,1.0,0.9393939393939394,93,2.373939393939394,1.6713014714689634,0.42,6.75,102.5,2,3,3,8,Loyal
15167,0,116,1,428.33,4.003084112149533,104,255,0.0,255.0,54.98679368175796,255,3,14,1,0,1.0,0.0,0.0,0.0,0.9719626168224299,104,2.162429906542056,1.433529646501616,0.29,6.75,255.0,1,2,3,6,Potential
15169,0,169,1,314.77,6.697234042553191,46,221,0.0,221.0,54.98679368175796,221,6,11,1,0,1.0,0.0,0.0,0.0,0.9787234042553191,46,2.0574468085106385,1.0351191237582407,0.42,3.75,221.0,1,2,2,5,At Risk
15173,0,7,3,454.76,15.158666666666667,26,266,1.793103448275862,88.66666666666667,19.85782801147531,111,3,12,1,53,0.05555555555555555,2.0,2.0,3.0,0.8666666666666667,26,2.5069999999999997,1.797652012660039,0.42,7.49,88.66666666666667,4,4,3,11,Champions
15176,1,110,1,891.14,18.186530612244898,49,444,0.0,444.0,54.98679368175796,444,2,10,1,0,1.0,0.0,0.0,0.0,1.0,49,2.894285714285714,1.8002904858198114,0.85,7.49,444.0,1,2,4,7,Potential
15179,0,38,4,1826.24,19.850434782608694,74,1208,1.5384615384615385,302.0,154.33081351434652,493,4,12,1,141,0.028169014084507043,0.0,1.0,2.0,0.8043478260869565,74,2.1407608695652174,1.7481112153719294,0.42,7.49,302.0,3,4,4,11,Champions
15180,0,32,1,425.0,16.346153846153847,26,273,0.0,273.0,54.98679368175796,273,3,15,1,0,1.0,0.0,1.0,1.0,1.0,26,2.4446153846153846,1.755841065174706,0.42,5.95,273.0,3,2,3,8,Loyal
15182,0,6,2,566.581,17.169121212121212,30,329,2.875,164.5,88.38834764831844,227,1,10,1,92,0.021505376344086023,1.0,1.0,1.0,0.9090909090909091,30,2.20669696969697,1.5243084596967342,0.001,5.95,164.5,4,3,3,10,Champions
15183,0,7,2,273.36,13.668000000000001,19,208,1.0526315789473684,104.0,49.49747468305833,139,1,11,1,20,0.09523809523809523,2.0,2.0,2.0,0.95,19,1.967,1.7053479348647207,0.42,6.75,104.0,4,3,2,9,Loyal
15184,0,166,1,92.94999999999999,10.327777777777776,9,89,0.0,89.0,54.98679368175796,89,2,12,1,0,1.0,0.0,0.0,0.0,1.0,9,2.216666666666667,1.6140012391568972,0.85,4.25,89.0,1,2,1,4,At Risk
15186,0,19,2,448.36,29.890666666666668,13,168,8.571428571428571,84.0,73.53910524340094,136,2,14,1,120,0.01652892561983471,1.0,1.0,1.0,0.8666666666666667,13,2.9186666666666667,1.348358084415829,0.85,4.95,84.0,4,3,3,10,Champions
15188,1,168,1,246.38,12.318999999999999,20,194,0.0,194.0,54.98679368175796,194,0,13,1,0,1.0,0.0,0.0,0.0,1.0,20,1.918,1.3495558723637857,0.42,4.95,194.0,1,2,2,5,At Risk
15191,0,131,2,289.45,16.080555555555556,18,155,0.0,77.5,40.30508652763321,106,2,12,1,0,2.0,0.0,0.0,0.0,1.0,18,3.0583333333333336,2.233847248450924,0.55,6.75,77.5,1,3,2,6,Potential
15192,0,18,2,562.81,15.63361111111111,31,488,2.9714285714285715,244.0,0.0,244,4,10,1,104,0.01904761904761905,1.0,1.0,1.0,0.8611111111111112,31,1.8975,1.6733497200867145,0.42,6.75,244.0,4,3,3,10,Champions
15194,0,46,6,1748.93,23.012236842105263,63,1071,1.7333333333333334,178.5,50.93427137007067,262,3,10,1,132,0.045112781954887216,0.0,1.0,2.0,0.8289473684210527,63,2.1417105263157894,1.588395742593047,0.38,6.75,178.5,2,4,4,10,Champions
15196,0,169,1,149.7,6.5086956521739125,23,66,0.0,66.0,54.98679368175796,66,6,11,1,0,1.0,0.0,0.0,0.0,1.0,23,2.5413043478260873,1.1325406047219118,0.85,4.25,66.0,1,2,1,4,At Risk
15197,0,171,1,117.96000000000001,29.490000000000002,4,60,0.0,60.0,54.98679368175796,60,4,12,1,0,1.0,0.0,0.0,0.0,1.0,4,2.035,1.2934063553268942,1.25,3.95,60.0,1,2,1,4,At Risk
15198,0,60,2,132.01,10.154615384615385,12,123,6.0,61.5,38.890872965260115,89,3,14,1,72,0.0273972602739726,0.0,0.0,1.0,0.9230769230769231,12,1.886923076923077,2.0011845850869787,0.42,6.75,61.5,2,3,1,6,Potential
15199,0,18,1,283.90000000000003,21.83846153846154,13,102,0.0,102.0,54.98679368175796,102,3,10,1,0,1.0,1.0,1.0,1.0,1.0,13,3.411538461538462,1.6942493232198057,1.25,5.95,102.0,4,2,2,8,Loyal
15201,0,54,1,252.32000000000002,19.40923076923077,13,150,0.0,150.0,54.98679368175796,150,2,14,1,0,1.0,0.0,1.0,1.0,1.0,13,2.163076923076923,1.5984543816626144,0.42,5.45,150.0,2,2,2,6,Potential
15203,0,32,4,1177.61,11.895050505050504,67,1154,1.4285714285714286,288.5,111.56014820116845,417,3,12,1,141,0.028169014084507043,0.0,1.0,2.0,0.6767676767676768,67,1.3790909090909091,1.1631493936977182,0.42,5.95,288.5,3,4,4,11,Champions
15209,1,173,1,161.08,14.643636363636364,11,92,0.0,92.0,54.98679368175796,92,2,17,1,0,1.0,0.0,0.0,0.0,1.0,11,2.49,1.973681838595066,0.42,6.75,92.0,1,2,1,4,At Risk
15210,0,18,1,148.55,14.855,10,101,0.0,101.0,54.98679368175796,101,3,14,1,0,1.0,1.0,1.0,1.0,1.0,10,2.2800000000000002,1.8950520368111854,0.55,6.75,101.0,4,2,1,7,Potential
15215,0,27,2,416.42,18.105217391304347,23,174,1.2727272727272727,87.0,101.82337649086284,159,1,11,1,28,0.06896551724137931,1.0,2.0,2.0,1.0,23,4.015217391304348,2.46733545931126,0.42,7.49,87.0,3,3,3,9,Loyal
15216,1,61,1,274.99,16.175882352941176,17,177,0.0,177.0,54.98679368175796,177,2,9,1,0,1.0,0.0,0.0,1.0,1.0,17,2.0535294117647056,1.2823023296812193,0.42,4.95,177.0,2,2,2,6,Potential
15217,1,6,1,410.34000000000003,15.197777777777778,27,188,0.0,188.0,54.98679368175796,188,1,13,1,0,1.0,1.0,1.0,1.0,1.0,27,3.5581481481481485,2.396864998985513,0.85,7.49,188.0,4,2,3,9,Loyal
15218,0,4,6,2199.03,17.3151968503937,58,1002,0.9523809523809523,167.0,66.6453299189073,240,4,11,1,121,0.04918032786885246,2.0,3.0,5.0,0.4566929133858268,58,2.7228346456692916,1.9497655120054882,0.65,7.49,167.0,4,4,4,12,Champions
15219,1,91,1,339.9,21.24375,16,222,0.0,222.0,54.98679368175796,222,0,11,1,0,1.0,0.0,0.0,0.0,1.0,16,2.02,1.7224478705222597,0.65,6.35,222.0,1,2,2,5,At Risk
15221,0,36,2,349.8,58.300000000000004,6,64,8.8,32.0,11.313708498984761,40,4,10,1,44,0.044444444444444446,0.0,1.0,2.0,1.0,6,5.266666666666667,1.1178849076119897,3.95,6.95,32.0,3,3,2,8,Loyal
15222,0,47,8,1465.78,18.554177215189874,60,1307,1.4743589743589745,163.375,86.058016145256,244,2,9,1,119,0.06666666666666667,0.0,1.0,4.0,0.759493670886076,60,1.2154430379746834,0.5683890809601773,0.19,2.95,163.375,2,4,4,10,Champions
15223,1,52,3,585.7,45.05384615384616,11,166,10.333333333333334,55.333333333333336,21.939310229205777,80,4,11,1,125,0.023809523809523808,0.0,1.0,1.0,0.8461538461538461,11,3.4423076923076925,1.3187503797544722,0.85,4.95,55.333333333333336,2,4,3,9,Loyal
15224,0,89,2,294.7,29.47,9,146,5.111111111111111,73.0,7.0710678118654755,78,2,10,1,46,0.0425531914893617,0.0,0.0,1.0,0.9,9,2.69,2.329616086635545,0.55,6.75,73.0,2,3,2,7,Potential
15227,0,13,2,552.6600000000001,17.270625000000003,30,230,2.032258064516129,115.0,4.242640687119285,118,1,8,1,63,0.03125,1.0,1.0,2.0,0.9375,30,3.395625,1.937827079572009,0.42,7.49,115.0,4,3,3,10,Champions
15229,1,29,1,160.5,17.833333333333332,9,114,0.0,114.0,54.98679368175796,114,6,13,1,0,1.0,1.0,1.0,1.0,1.0,9,1.6055555555555556,0.6516538788174117,0.85,2.95,114.0,3,2,1,6,Potential
15231,1,64,1,230.10000000000002,17.700000000000003,13,142,0.0,142.0,54.98679368175796,142,6,15,1,0,1.0,0.0,0.0,1.0,1.0,13,1.9730769230769232,1.1691548558352214,0.85,4.95,142.0,2,2,2,6,Potential
15240,0,27,2,802.52,16.719166666666666,41,456,3.1702127659574466,228.0,69.29646455628166,277,5,14,1,149,0.013333333333333334,1.0,1.0,1.0,0.8541666666666666,41,2.515,1.948665664587034,0.65,7.49,228.0,3,3,4,10,Champions
15241,0,13,2,761.0600000000001,15.53183673469388,44,750,1.7291666666666667,375.0,33.94112549695428,399,1,10,1,83,0.023809523809523808,1.0,1.0,1.0,0.8979591836734694,44,1.2416326530612245,1.0511686887673635,0.42,4.95,375.0,4,3,3,10,Champions
15244,1,109,1,145.76,16.195555555555554,9,60,0.0,60.0,54.98679368175796,60,3,14,1,0,1.0,0.0,0.0,0.0,1.0,9,3.4366666666666665,2.461620401280425,0.85,7.49,60.0,1,2,1,4,At Risk
15245,0,38,1,440.16,22.008000000000003,20,291,0.0,291.0,54.98679368175796,291,4,14,1,0,1.0,0.0,1.0,1.0,1.0,20,1.6644999999999999,0.9418373700267725,0.42,4.25,291.0,3,2,3,8,Loyal
